year,meet,stroke,gender,distance,event_name,field_size,seed_mean,seed_median,seed_std,seed_cv,fastest_seed,slowest_seed,seed_range,seed_skewness,seed_kurtosis,seed_iqr,seed_iqr_ratio,avg_gap,hhi_seed_times,a_final_cutoff_sec,b_final_cutoff_sec,c_final_cutoff_sec,distance_category,stroke_category
2015,2015_Nescac_Msd_Results,Freestyle,Men,200,200_Freestyle,48,109.65958333333333,109.22500000000001,3.799639762712892,0.034649409082315126,103.37,123.63,20.25999999999999,0.9870343749204842,1.959718564121097,5.190000000000012,0.047516594186312766,0.43106382978723384,0.020856947948431338,102.5,103.82,105.11,short,free
2015,2015_Nescac_Msd_Results,IM,Men,200,200_IM,35,122.2102857142857,121.03,4.907360935058554,0.040155056559898955,113.69,132.62,18.930000000000007,0.4904192231308257,-0.6370703602181051,7.210000000000008,0.05957200694042806,0.5567647058823532,0.028615973277143485,113.62,115.91,118.23,short,im
2015,2015_Nescac_Msd_Results,IM,Men,400,400_IM,27,261.9944444444444,257.76,11.407057053301864,0.04353930892500553,241.61,283.4,41.789999999999964,0.41116949544695425,-0.9557308953871995,17.860000000000014,0.06928926132836753,1.607307692307691,0.03710513866629739,243.97,252.26,264.02,middle,im
2015,2015_Nescac_Msd_Results,Freestyle,Men,500,500_Freestyle,46,299.90717391304355,296.515,15.114634811714552,0.05039771011311973,274.59000000000003,346.2,71.60999999999996,1.1808497186048297,1.6073174302169102,17.840000000000032,0.06016559027367935,1.5913333333333324,0.021789074631147775,277.25,281.46,285.15,distance,free
2015,2015_Nescac_Msd_Results,Backstroke,Men,50,50_Backstroke,27,25.652592592592587,25.73,1.2829381573172907,0.05001202715423588,23.28,28.43,5.149999999999999,0.1279644809845336,-0.5623342587769433,1.7799999999999976,0.06917994558880675,0.198076923076923,0.037129455237655866,23.77,24.81,25.65,sprint,back
2015,2015_Nescac_Msd_Results,Breaststroke,Men,50,50_Breaststroke,37,28.29432432432433,28.21,1.0169550218349648,0.03594201473688133,26.51,31.53,5.02,0.8060650618358708,1.239457702641034,1.0199999999999996,0.03615739099610066,0.13944444444444443,0.02706031557131502,26.27,26.68,27.13,sprint,breast
2015,2015_Nescac_Msd_Results,Butterfly,Men,50,50_Butterfly,33,24.98484848484848,24.87,1.0173617729417395,0.04071914918990589,22.95,27.16,4.210000000000001,0.13088642874796197,-0.6876660099320691,1.3099999999999987,0.05267390430237228,0.13156250000000003,0.030353063718477284,23.22,23.8,24.31,sprint,fly
2015,2015_Nescac_Msd_Results,Freestyle,Men,50,50_Freestyle,51,22.606078431372552,22.43,0.8945391593295453,0.039570735899425634,21.26,24.95,3.6899999999999977,0.8261024944766147,0.12457658987669529,1.0549999999999997,0.04703522068658046,0.07379999999999995,0.019636819541999296,21.16,21.41,21.77,sprint,free
2016,2016_Nescac_Msd_Results,Backstroke,Men,100,100_Backstroke,32,54.505624999999995,53.959999999999994,2.6348611651043394,0.04834108709154954,49.21,60.12,10.909999999999997,0.2432111488519133,-0.4843605732540168,3.480000000000004,0.06449221645663462,0.3519354838709676,0.03132207944010675,51.18,52.33,54.39,sprint,back
2016,2016_Nescac_Msd_Results,Breaststroke,Men,100,100_Breaststroke,34,60.705882352941174,60.53,2.046722081836422,0.03371538313102633,57.46,66.73,9.270000000000003,0.7712545055958351,0.7661772031487919,2.9450000000000003,0.04865356021807369,0.280909090909091,0.02944374694757534,57.48,58.1,59.85,sprint,breast
