year,event_name,stroke,gender,distance,meet,school,swimmer_name,round,fastest_time_sec,fastest_time_format
2022,200_Breaststroke,Breaststroke,Men,200,2022_Nescac_Msd_Results,Middlebury,"Hensel, Matthew",Prelim,127.0,2:07.00
2022,200_Breaststroke,Breaststroke,Men,200,2022_Nescac_Msd_Results,Trinity,"Woods, Quin",Prelim,128.67,2:08.67
2022,200_Breaststroke,Breaststroke,Men,200,2022_Nescac_Msd_Results,Tufts,"Johnsen, Darrien",Final,123.24,2:03.24B
2022,200_Breaststroke,Breaststroke,Men,200,2022_Nescac_Msd_Results,Wesleyan,"Stephenson, Tim",Prelim,132.93,2:12.93
2022,200_Breaststroke,Breaststroke,Men,200,2022_Nescac_Msd_Results,Williams,"Grover, Jacob",Prelim,116.57,1:56.57
2022,200_Butterfly,Butterfly,Men,200,2022_Nescac_Msd_Results,Amherst,"Woodsum, Ken",Final,109.08,1:49.08B
2022,200_Butterfly,Butterfly,Men,200,2022_Nescac_Msd_Results,Bates,"Hall, Andrew",Prelim,111.38,1:51.38
2022,200_Butterfly,Butterfly,Men,200,2022_Nescac_Msd_Results,Bowdoin,"Schoenthaler, Brad",Prelim,112.69,1:52.69
2022,200_Butterfly,Butterfly,Men,200,2022_Nescac_Msd_Results,Colby,"Solash, Max",Prelim,118.9,1:58.90
2022,200_Butterfly,Butterfly,Men,200,2022_Nescac_Msd_Results,Connecticut College,"Finkel, Justin",Final,108.43,1:48.43B
2022,200_Butterfly,Butterfly,Men,200,2022_Nescac_Msd_Results,Hamilton,"McGregor, Matt",Prelim,116.09,1:56.09
2022,200_Butterfly,Butterfly,Men,200,2022_Nescac_Msd_Results,Middlebury,"Paul, Jack",Prelim,114.59,1:54.59
2022,200_Butterfly,Butterfly,Men,200,2022_Nescac_Msd_Results,Trinity,"Ciric, Tadija",Final,113.21000000000001,1:53.21
2022,200_Butterfly,Butterfly,Men,200,2022_Nescac_Msd_Results,Tufts,"Chou, Timothy",Final,111.27000000000001,1:51.27
2022,200_Butterfly,Butterfly,Men,200,2022_Nescac_Msd_Results,Wesleyan,"Tran, Eric",Prelim,112.6,1:52.60
2022,200_Butterfly,Butterfly,Men,200,2022_Nescac_Msd_Results,Williams,"Pearcy, David",Final,107.66,1:47.66P
2022,200_Freestyle,Freestyle,Men,200,2022_Nescac_Msd_Results,Amherst,"Knightly, Tyler",Prelim,99.47999999999999,1:39.48
2022,200_Freestyle,Freestyle,Men,200,2022_Nescac_Msd_Results,Bates,"Cory, Pieter",Final,101.66,1:41.66
2022,200_Freestyle,Freestyle,Men,200,2022_Nescac_Msd_Results,Bowdoin,"Komishane, Coleman",Final,101.82,1:41.82
2022,200_Freestyle,Freestyle,Men,200,2022_Nescac_Msd_Results,Colby,"Rehkopf, Carson",Prelim,101.11,1:41.11
2022,200_Freestyle,Freestyle,Men,200,2022_Nescac_Msd_Results,Connecticut College,"Adl, Charlie",Final,99.97999999999999,1:39.98B
2022,200_Freestyle,Freestyle,Men,200,2022_Nescac_Msd_Results,Hamilton,"Engel, Luke",Prelim,103.72,1:43.72
2022,200_Freestyle,Freestyle,Men,200,2022_Nescac_Msd_Results,Middlebury,"Griffis, Riley",Final,99.59,1:39.59B
2022,200_Freestyle,Freestyle,Men,200,2022_Nescac_Msd_Results,Trinity,"Wadleigh, Karl",Prelim,102.74000000000001,1:42.74
2022,200_Freestyle,Freestyle,Men,200,2022_Nescac_Msd_Results,Tufts,"Vollbrechthausen, Victor",Prelim,99.03,1:39.03
2022,200_Freestyle,Freestyle,Men,200,2022_Nescac_Msd_Results,Wesleyan,"Polaner, Mason",Final,100.97999999999999,1:40.98
2022,200_Freestyle,Freestyle,Men,200,2022_Nescac_Msd_Results,Williams,"Lovette, Jamie",Final,95.52000000000001,1:35.52
2022,200_IM,IM,Men,200,2022_Nescac_Msd_Results,Amherst,"Metelmann, Tor",Final,111.92,1:51.92
2022,200_IM,IM,Men,200,2022_Nescac_Msd_Results,Bates,"Hall, Andrew",Prelim,109.2,1:49.20
2022,200_IM,IM,Men,200,2022_Nescac_Msd_Results,Bowdoin,"Yang, Justin",Final,111.27000000000001,1:51.27B
2022,200_IM,IM,Men,200,2022_Nescac_Msd_Results,Colby,"Cohen, Spencer",Prelim,116.02000000000001,1:56.02
2022,200_IM,IM,Men,200,2022_Nescac_Msd_Results,Connecticut College,"Merrill, Colin",Prelim,115.4,1:55.40
2022,200_IM,IM,Men,200,2022_Nescac_Msd_Results,Hamilton,"Jee, Jack",Prelim,112.53999999999999,1:52.54
2022,200_IM,IM,Men,200,2022_Nescac_Msd_Results,Middlebury,"Hughes, Sam",Prelim,113.14,1:53.14
2022,200_IM,IM,Men,200,2022_Nescac_Msd_Results,Tufts,"Uribe, Brian",Final,111.03999999999999,1:51.04B
2022,200_IM,IM,Men,200,2022_Nescac_Msd_Results,Wesleyan,"Ettinger, Richard",Prelim,113.62,1:53.62
2022,200_IM,IM,Men,200,2022_Nescac_Msd_Results,Williams,"Schalet, Oliver",Prelim,108.6,1:48.60
2022,400_IM,IM,Men,400,2022_Nescac_Msd_Results,Amherst,"Baird, Peter",Final,243.12,4:03.12
2022,400_IM,IM,Men,400,2022_Nescac_Msd_Results,Bates,"Hall, Andrew",Final,238.13,3:58.13B
2022,400_IM,IM,Men,400,2022_Nescac_Msd_Results,Bowdoin,"Yang, Justin",Prelim,238.94,3:58.94
2022,400_IM,IM,Men,400,2022_Nescac_Msd_Results,Colby,"Solash, Max",Prelim,256.77,4:16.77
2022,400_IM,IM,Men,400,2022_Nescac_Msd_Results,Connecticut College,"Merrill, Colin",Final,242.54,4:02.54
2022,400_IM,IM,Men,400,2022_Nescac_Msd_Results,Hamilton,"Hays, Nate",Final,247.0,4:07.00
2022,400_IM,IM,Men,400,2022_Nescac_Msd_Results,Trinity,"Brown, Matthew",Prelim,247.24,4:07.24
2022,400_IM,IM,Men,400,2022_Nescac_Msd_Results,Tufts,"Adams, Emmett",Final,243.18,4:03.18
2022,400_IM,IM,Men,400,2022_Nescac_Msd_Results,Wesleyan,"Ettinger, Richard",Prelim,246.81,4:06.81
2022,400_IM,IM,Men,400,2022_Nescac_Msd_Results,Williams,"Karofsky, Jackson",Final,237.66,3:57.66P
2022,500_Freestyle,Freestyle,Men,500,2022_Nescac_Msd_Results,Amherst,"Taylor, Will",Prelim,271.89,4:31.89
2022,500_Freestyle,Freestyle,Men,500,2022_Nescac_Msd_Results,Bates,"Gregory, Mark",Prelim,269.52,4:29.52
2022,500_Freestyle,Freestyle,Men,500,2022_Nescac_Msd_Results,Bowdoin,"McGowan, John",Prelim,274.63,4:34.63
2022,500_Freestyle,Freestyle,Men,500,2022_Nescac_Msd_Results,Colby,"Cordick, Nate",Final,279.61,4:39.61
2022,500_Freestyle,Freestyle,Men,500,2022_Nescac_Msd_Results,Connecticut College,"Laclef, Matthew",Final,271.3,4:31.30B
2022,500_Freestyle,Freestyle,Men,500,2022_Nescac_Msd_Results,Hamilton,"Engel, Luke",Final,279.79,4:39.79
2022,500_Freestyle,Freestyle,Men,500,2022_Nescac_Msd_Results,Middlebury,"Griffis, Riley",Final,271.36,4:31.36B
2022,500_Freestyle,Freestyle,Men,500,2022_Nescac_Msd_Results,Tufts,"Szablewski, Evan",Final,273.92,4:33.92
2022,500_Freestyle,Freestyle,Men,500,2022_Nescac_Msd_Results,Wesleyan,"Polaner, Mason",Prelim,276.76,4:36.76
2022,500_Freestyle,Freestyle,Men,500,2022_Nescac_Msd_Results,Williams,"Lovette, Jamie",Final,266.07,4:26.07P
2022,50_Backstroke,Backstroke,Men,50,2022_Nescac_Msd_Results,Amherst,"Ma, Kevin",Prelim,23.05,23.05
2022,50_Backstroke,Backstroke,Men,50,2022_Nescac_Msd_Results,Bates,"Berry, Nathan",Final,22.02,22.02P
2022,50_Backstroke,Backstroke,Men,50,2022_Nescac_Msd_Results,Bowdoin,"Mebust, Ted",Final,22.81,22.81
2022,50_Backstroke,Backstroke,Men,50,2022_Nescac_Msd_Results,Colby,"Bitting, Caleb",Final,23.59,23.59
2022,50_Backstroke,Backstroke,Men,50,2022_Nescac_Msd_Results,Connecticut College,"Lockwood, Mitch",Prelim,23.44,23.44
2022,50_Backstroke,Backstroke,Men,50,2022_Nescac_Msd_Results,Hamilton,"Del Rosario, Ethan",Prelim,23.83,23.83
2022,50_Backstroke,Backstroke,Men,50,2022_Nescac_Msd_Results,Middlebury,"Undercofler, Jack",Prelim,23.74,23.74
2022,50_Backstroke,Backstroke,Men,50,2022_Nescac_Msd_Results,Trinity,"Colleran, Liam",Final,22.82,22.82
2022,50_Backstroke,Backstroke,Men,50,2022_Nescac_Msd_Results,Tufts,"Tingen, Nate",Final,22.4,22.40
2022,50_Backstroke,Backstroke,Men,50,2022_Nescac_Msd_Results,Wesleyan,"Adames, Sebastian",Prelim,25.23,25.23
2022,50_Backstroke,Backstroke,Men,50,2022_Nescac_Msd_Results,Williams,"Whitcomb, Nick",Final,22.18,22.18
2022,50_Breaststroke,Breaststroke,Men,50,2022_Nescac_Msd_Results,Amherst,"Loveless, Liam",Final,25.87,25.87
2022,50_Breaststroke,Breaststroke,Men,50,2022_Nescac_Msd_Results,Bates,"Sommer, Nathan",Prelim,25.79,25.79
2022,50_Breaststroke,Breaststroke,Men,50,2022_Nescac_Msd_Results,Bowdoin,"Grand'Pierre, Alexandre",Final,25.06,25.06
2022,50_Breaststroke,Breaststroke,Men,50,2022_Nescac_Msd_Results,Colby,"Wiater, Jerome",Prelim,25.91,25.91
2022,50_Breaststroke,Breaststroke,Men,50,2022_Nescac_Msd_Results,Connecticut College,"Steininger,",Prelim,25.79,25.79
2022,50_Breaststroke,Breaststroke,Men,50,2022_Nescac_Msd_Results,Hamilton,"Wilkins, Nick",Prelim,25.73,25.73
2022,50_Breaststroke,Breaststroke,Men,50,2022_Nescac_Msd_Results,Middlebury,"Pedersen, Christopher",Prelim,26.25,26.25
2022,50_Breaststroke,Breaststroke,Men,50,2022_Nescac_Msd_Results,Trinity,"Woods, Quin",Prelim,27.13,27.13
2022,50_Breaststroke,Breaststroke,Men,50,2022_Nescac_Msd_Results,Tufts,"Adams, Emmett",Prelim,25.44,25.44
2022,50_Breaststroke,Breaststroke,Men,50,2022_Nescac_Msd_Results,Wesleyan,"Stephenson, Tim",Prelim,27.76,27.76
2022,50_Breaststroke,Breaststroke,Men,50,2022_Nescac_Msd_Results,Williams,"Stanton, Aaron",Prelim,25.56,25.56
2022,50_Butterfly,Butterfly,Men,50,2022_Nescac_Msd_Results,Amherst,"Moy, Christian",Final,22.53,22.53
2022,50_Butterfly,Butterfly,Men,50,2022_Nescac_Msd_Results,Bates,"Giang, Edmond",Prelim,22.69,22.69
2022,50_Butterfly,Butterfly,Men,50,2022_Nescac_Msd_Results,Bowdoin,"Soeder, John",Final,22.14,22.14
2022,50_Butterfly,Butterfly,Men,50,2022_Nescac_Msd_Results,Colby,"Mortimer, Neil",Prelim,22.22,22.22
2022,50_Butterfly,Butterfly,Men,50,2022_Nescac_Msd_Results,Connecticut College,"Finkel, Justin",Final,22.3,22.30
2022,50_Butterfly,Butterfly,Men,50,2022_Nescac_Msd_Results,Hamilton,"Jee, Jack",Prelim,22.8,22.80
2022,50_Butterfly,Butterfly,Men,50,2022_Nescac_Msd_Results,Middlebury,"Esposito, Isaac",Prelim,22.81,22.81
2022,50_Butterfly,Butterfly,Men,50,2022_Nescac_Msd_Results,Trinity,"Lundy, Ben",Prelim,22.47,22.47
2022,50_Butterfly,Butterfly,Men,50,2022_Nescac_Msd_Results,Tufts,"Balbi, Joshua",Prelim,22.58,22.58
2022,50_Butterfly,Butterfly,Men,50,2022_Nescac_Msd_Results,Wesleyan,"Anderson, Sam",Final,22.82,22.82
2022,50_Butterfly,Butterfly,Men,50,2022_Nescac_Msd_Results,Williams,"Nichol,",Prelim,21.48,21.48
2022,50_Freestyle,Freestyle,Men,50,2022_Nescac_Msd_Results,Amherst,"Romeyn, Scott",Final,20.01,20.01P
2022,50_Freestyle,Freestyle,Men,50,2022_Nescac_Msd_Results,Bates,"Cory, Pieter",Final,20.67,20.67
2022,50_Freestyle,Freestyle,Men,50,2022_Nescac_Msd_Results,Bowdoin,"Ward, Steve",Prelim,21.02,21.02
2022,50_Freestyle,Freestyle,Men,50,2022_Nescac_Msd_Results,Colby,"Connors, John",Prelim,20.26,20.26
2022,50_Freestyle,Freestyle,Men,50,2022_Nescac_Msd_Results,Connecticut College,"Legros, Julien",Final,20.76,20.76
2022,50_Freestyle,Freestyle,Men,50,2022_Nescac_Msd_Results,Hamilton,"Del Rosario, Ethan",Prelim,21.57,21.57
2022,50_Freestyle,Freestyle,Men,50,2022_Nescac_Msd_Results,Middlebury,"McKenrick, Aidan",Prelim,21.15,21.15
2022,50_Freestyle,Freestyle,Men,50,2022_Nescac_Msd_Results,Trinity,"Lundy, Ben",Prelim,21.32,21.32
2022,50_Freestyle,Freestyle,Men,50,2022_Nescac_Msd_Results,Tufts,"LaBarge, Peter",Final,20.18,20.18B
2022,50_Freestyle,Freestyle,Men,50,2022_Nescac_Msd_Results,Wesleyan,"Kantar, David",Prelim,21.8,21.80
2022,50_Freestyle,Freestyle,Men,50,2022_Nescac_Msd_Results,Williams,"Nichol,",Prelim,20.28,20.28
2023,100_Backstroke,Backstroke,Men,100,2023_Nescac_Msd_Results,Amherst,"Olson, Jaden",Final,49.9,49.90
2023,100_Backstroke,Backstroke,Men,100,2023_Nescac_Msd_Results,Bates,"Berry, Nathan",Final,46.82,46.82!
2023,100_Backstroke,Backstroke,Men,100,2023_Nescac_Msd_Results,Bowdoin,"Tran, Jack",Final,49.7,49.70
2023,100_Backstroke,Backstroke,Men,100,2023_Nescac_Msd_Results,Colby,"Kronenwetter, Shaun",Final,50.34,50.34
2023,100_Backstroke,Backstroke,Men,100,2023_Nescac_Msd_Results,Connecticut College,"Morris, Matthew",Final,50.21,50.21
2023,100_Backstroke,Backstroke,Men,100,2023_Nescac_Msd_Results,Hamilton,"Cho, Jun",Prelim,53.94,53.94
2023,100_Backstroke,Backstroke,Men,100,2023_Nescac_Msd_Results,Middlebury,"Hughes, Sam",Final,50.12,50.12
2023,100_Backstroke,Backstroke,Men,100,2023_Nescac_Msd_Results,Trinity,"Colleran, Liam",Prelim,51.43,51.43
2023,100_Backstroke,Backstroke,Men,100,2023_Nescac_Msd_Results,Tufts,"Lundgren, Eric",Final,47.77,47.77B
2023,100_Backstroke,Backstroke,Men,100,2023_Nescac_Msd_Results,Wesleyan,"Adames, Sebastian",Prelim,53.81,53.81
2023,100_Backstroke,Backstroke,Men,100,2023_Nescac_Msd_Results,Williams,"Whitcomb, Nick",Prelim,47.87,47.87
2023,100_Breaststroke,Breaststroke,Men,100,2023_Nescac_Msd_Results,Amherst,"Gerber, Jeff",Final,55.67,55.67B
2023,100_Breaststroke,Breaststroke,Men,100,2023_Nescac_Msd_Results,Bates,"Sommer, Nathan",Final,55.47,55.47B
2023,100_Breaststroke,Breaststroke,Men,100,2023_Nescac_Msd_Results,Bowdoin,"Grand'Pierre, Alexandre",Final,53.66,53.66P
2023,100_Breaststroke,Breaststroke,Men,100,2023_Nescac_Msd_Results,Colby,"Wiater, Jerome",Final,56.18,56.18
2023,100_Breaststroke,Breaststroke,Men,100,2023_Nescac_Msd_Results,Connecticut College,"Geisler, Sean",Prelim,58.53,58.53
2023,100_Breaststroke,Breaststroke,Men,100,2023_Nescac_Msd_Results,Hamilton,"Vicioso, Emilio",Final,54.67,54.67B
2023,100_Breaststroke,Breaststroke,Men,100,2023_Nescac_Msd_Results,Middlebury,"Shen, Paul",Final,56.01,56.01
2023,100_Breaststroke,Breaststroke,Men,100,2023_Nescac_Msd_Results,Trinity,"Woods, Quin",Prelim,58.03,58.03
2023,100_Breaststroke,Breaststroke,Men,100,2023_Nescac_Msd_Results,Tufts,"Adams, Emmett",Prelim,55.61,55.61
2023,100_Breaststroke,Breaststroke,Men,100,2023_Nescac_Msd_Results,Wesleyan,"Roychoudhury, Devayan",Prelim,59.79,59.79
2023,100_Breaststroke,Breaststroke,Men,100,2023_Nescac_Msd_Results,Williams,"Grover, Jacob",Final,54.06,54.06B
2023,100_Butterfly,Butterfly,Men,100,2023_Nescac_Msd_Results,Amherst,"Olson, Jaden",Final,48.84,48.84
2023,100_Butterfly,Butterfly,Men,100,2023_Nescac_Msd_Results,Bates,"Depew, Tristan",Final,49.99,49.99
2023,100_Butterfly,Butterfly,Men,100,2023_Nescac_Msd_Results,Bowdoin,"Edwards, Rhys",Final,49.97,49.97
2023,100_Butterfly,Butterfly,Men,100,2023_Nescac_Msd_Results,Colby,"Mortimer, Neil",Final,47.33,47.33
2023,100_Butterfly,Butterfly,Men,100,2023_Nescac_Msd_Results,Connecticut College,"Bartolomucci, Andrew",Prelim,51.62,51.62
2023,100_Butterfly,Butterfly,Men,100,2023_Nescac_Msd_Results,Hamilton,"Jee, Jack",Prelim,49.96,49.96
2023,100_Butterfly,Butterfly,Men,100,2023_Nescac_Msd_Results,Middlebury,"Undercofler, Jack",Prelim,50.23,50.23
2023,100_Butterfly,Butterfly,Men,100,2023_Nescac_Msd_Results,Trinity,"Lundy, Ben",Prelim,49.39,49.39
2023,100_Butterfly,Butterfly,Men,100,2023_Nescac_Msd_Results,Tufts,"Sikka, Armaan",Final,47.67,47.67
2023,100_Butterfly,Butterfly,Men,100,2023_Nescac_Msd_Results,Wesleyan,"Hong, Harrison",Prelim,50.11,50.11
2023,100_Butterfly,Butterfly,Men,100,2023_Nescac_Msd_Results,Williams,"Nichol,",Final,48.29,48.29
2023,100_Freestyle,Freestyle,Men,100,2023_Nescac_Msd_Results,Amherst,"Olson, Jaden",Prelim,46.14,46.14
2023,100_Freestyle,Freestyle,Men,100,2023_Nescac_Msd_Results,Bates,"Berry, Nathan",Final,44.48,44.48B
2023,100_Freestyle,Freestyle,Men,100,2023_Nescac_Msd_Results,Bowdoin,"Lee, Penn",Prelim,45.69,45.69
2023,100_Freestyle,Freestyle,Men,100,2023_Nescac_Msd_Results,Colby,"Kronenwetter, Shaun",Prelim,44.81,44.81
2023,100_Freestyle,Freestyle,Men,100,2023_Nescac_Msd_Results,Connecticut College,"Legros, Julien",Final,45.75,45.75
2023,100_Freestyle,Freestyle,Men,100,2023_Nescac_Msd_Results,Hamilton,"Howell, Ben",Final,46.31,46.31
2023,100_Freestyle,Freestyle,Men,100,2023_Nescac_Msd_Results,Middlebury,"Griffis, Riley",Final,46.29,46.29
2023,100_Freestyle,Freestyle,Men,100,2023_Nescac_Msd_Results,Trinity,"Lundy, Ben",Prelim,47.12,47.12
2023,100_Freestyle,Freestyle,Men,100,2023_Nescac_Msd_Results,Tufts,"Labarge, Peter",Final,44.52,44.52B
2023,100_Freestyle,Freestyle,Men,100,2023_Nescac_Msd_Results,Wesleyan,"Polaner, Mason",Final,45.74,45.74
2023,100_Freestyle,Freestyle,Men,100,2023_Nescac_Msd_Results,Williams,"Schalet, Oliver",Prelim,44.79,44.79
2023,200_Backstroke,Backstroke,Men,200,2023_Nescac_Msd_Results,Amherst,"Luetke, Jonah",Prelim,108.7,1:48.70
2023,200_Backstroke,Backstroke,Men,200,2023_Nescac_Msd_Results,Bates,"Gold, Lucas",Prelim,113.7,1:53.70
2023,200_Backstroke,Backstroke,Men,200,2023_Nescac_Msd_Results,Bowdoin,"Roehr, Liam",Final,109.61,1:49.61B
2023,200_Backstroke,Backstroke,Men,200,2023_Nescac_Msd_Results,Colby,"Cohen, Spencer",Prelim,109.78,1:49.78
2023,200_Backstroke,Backstroke,Men,200,2023_Nescac_Msd_Results,Connecticut College,"Trzewik-Quinn, Tadjiu",Prelim,109.5,1:49.50
2023,200_Backstroke,Backstroke,Men,200,2023_Nescac_Msd_Results,Hamilton,"Boyd, Jamie",Prelim,117.95,1:57.95
2023,200_Backstroke,Backstroke,Men,200,2023_Nescac_Msd_Results,Middlebury,"Hughes, Sam",Final,108.24000000000001,1:48.24B
2023,200_Backstroke,Backstroke,Men,200,2023_Nescac_Msd_Results,Trinity,"Colleran, Liam",Prelim,115.11,1:55.11
2023,200_Backstroke,Backstroke,Men,200,2023_Nescac_Msd_Results,Tufts,"Lundgren, Eric",Final,104.46000000000001,1:44.46!
2023,200_Backstroke,Backstroke,Men,200,2023_Nescac_Msd_Results,Wesleyan,"Lafferty, Jacob",Prelim,115.50999999999999,1:55.51
2023,200_Backstroke,Backstroke,Men,200,2023_Nescac_Msd_Results,Williams,"Whitcomb, Nick",Prelim,107.45,1:47.45
2023,200_Breaststroke,Breaststroke,Men,200,2023_Nescac_Msd_Results,Amherst,"Metelmann, Tor",Final,120.49,2:00.49B
2023,200_Breaststroke,Breaststroke,Men,200,2023_Nescac_Msd_Results,Bates,"Sommer, Nathan",Prelim,123.05,2:03.05
2023,200_Breaststroke,Breaststroke,Men,200,2023_Nescac_Msd_Results,Bowdoin,"Grand'Pierre, Alexandre",Final,118.88,1:58.88B
2023,200_Breaststroke,Breaststroke,Men,200,2023_Nescac_Msd_Results,Colby,"Maclennan, Alexander",Final,123.09,2:03.09
2023,200_Breaststroke,Breaststroke,Men,200,2023_Nescac_Msd_Results,Connecticut College,"Hunter, Dash",Prelim,129.77,2:09.77
2023,200_Breaststroke,Breaststroke,Men,200,2023_Nescac_Msd_Results,Hamilton,"Ha, Edward",Prelim,125.84,2:05.84
2023,200_Breaststroke,Breaststroke,Men,200,2023_Nescac_Msd_Results,Middlebury,"Shen, Paul",Prelim,122.72,2:02.72
2023,200_Breaststroke,Breaststroke,Men,200,2023_Nescac_Msd_Results,Trinity,"Woods, Quin",Prelim,127.27,2:07.27
2023,200_Breaststroke,Breaststroke,Men,200,2023_Nescac_Msd_Results,Tufts,"Townson, Connor",Final,121.8,2:01.80B
2023,200_Breaststroke,Breaststroke,Men,200,2023_Nescac_Msd_Results,Wesleyan,"Isman, Daniel",Prelim,126.8,2:06.80
2023,200_Breaststroke,Breaststroke,Men,200,2023_Nescac_Msd_Results,Williams,"Grover, Jacob",Final,117.22,1:57.22P
2023,200_Butterfly,Butterfly,Men,200,2023_Nescac_Msd_Results,Amherst,"LeCates, Henry",Prelim,111.53,1:51.53
2023,200_Butterfly,Butterfly,Men,200,2023_Nescac_Msd_Results,Bates,"Giang, Edmond",Prelim,113.93,1:53.93
2023,200_Butterfly,Butterfly,Men,200,2023_Nescac_Msd_Results,Bowdoin,"Schoenthaler, Brad",Final,112.00999999999999,1:52.01
2023,200_Butterfly,Butterfly,Men,200,2023_Nescac_Msd_Results,Colby,"Minickiello, Anthony",Prelim,115.22,1:55.22
2023,200_Butterfly,Butterfly,Men,200,2023_Nescac_Msd_Results,Connecticut College,"Finkel, Justin",Final,105.31,1:45.31!
2023,200_Butterfly,Butterfly,Men,200,2023_Nescac_Msd_Results,Hamilton,"McGregor, Matt",Final,115.13,1:55.13
2023,200_Butterfly,Butterfly,Men,200,2023_Nescac_Msd_Results,Middlebury,"McNamara, Luke",Final,110.97999999999999,1:50.98
2023,200_Butterfly,Butterfly,Men,200,2023_Nescac_Msd_Results,Trinity,"Ciric, Tadija",Final,113.72,1:53.72
2023,200_Butterfly,Butterfly,Men,200,2023_Nescac_Msd_Results,Tufts,"Schreier, Ethan",Prelim,107.43,1:47.43
2023,200_Butterfly,Butterfly,Men,200,2023_Nescac_Msd_Results,Wesleyan,"Tran, Eric",Final,111.35,1:51.35
2023,200_Butterfly,Butterfly,Men,200,2023_Nescac_Msd_Results,Williams,"Tunggal, Nathaniel",Prelim,110.47999999999999,1:50.48
2023,200_Freestyle,Freestyle,Men,200,2023_Nescac_Msd_Results,Amherst,"Knightly, Tyler",Final,99.33,1:39.33B
2023,200_Freestyle,Freestyle,Men,200,2023_Nescac_Msd_Results,Bates,"Cory, Maximillian",Prelim,100.38,1:40.38
2023,200_Freestyle,Freestyle,Men,200,2023_Nescac_Msd_Results,Bowdoin,"McGowan, John",Prelim,100.63,1:40.63
2023,200_Freestyle,Freestyle,Men,200,2023_Nescac_Msd_Results,Colby,"Rehkopf, Carson",Prelim,101.08,1:41.08
2023,200_Freestyle,Freestyle,Men,200,2023_Nescac_Msd_Results,Connecticut College,"Finkel, Justin",Final,97.25999999999999,1:37.26B
2023,200_Freestyle,Freestyle,Men,200,2023_Nescac_Msd_Results,Hamilton,"Engel, Luke",Prelim,103.53,1:43.53
2023,200_Freestyle,Freestyle,Men,200,2023_Nescac_Msd_Results,Middlebury,"Griffis, Riley",Final,98.61,1:38.61B
2023,200_Freestyle,Freestyle,Men,200,2023_Nescac_Msd_Results,Trinity,"Trocchi, Tyler",Prelim,104.72999999999999,1:44.73
2023,200_Freestyle,Freestyle,Men,200,2023_Nescac_Msd_Results,Tufts,"Houlton, Eli",Final,100.39,1:40.39
2023,200_Freestyle,Freestyle,Men,200,2023_Nescac_Msd_Results,Wesleyan,"Polaner, Mason",Prelim,100.47999999999999,1:40.48
2023,200_Freestyle,Freestyle,Men,200,2023_Nescac_Msd_Results,Williams,"Williams, Harrison",Final,100.0,1:40.00
2023,200_IM,IM,Men,200,2023_Nescac_Msd_Results,Amherst,"Metelmann, Tor",Final,110.49000000000001,1:50.49B
2023,200_IM,IM,Men,200,2023_Nescac_Msd_Results,Bates,"Mocarski, Jack",Prelim,116.47999999999999,1:56.48
2023,200_IM,IM,Men,200,2023_Nescac_Msd_Results,Bowdoin,"Zhang, Dylan",Prelim,112.67,1:52.67
2023,200_IM,IM,Men,200,2023_Nescac_Msd_Results,Colby,"Maclennan, Alexander",Final,110.3,1:50.30B
2023,200_IM,IM,Men,200,2023_Nescac_Msd_Results,Connecticut College,"Stern, Marc",Prelim,112.45,1:52.45
2023,200_IM,IM,Men,200,2023_Nescac_Msd_Results,Hamilton,"Jee, Jack",Prelim,114.11,1:54.11
2023,200_IM,IM,Men,200,2023_Nescac_Msd_Results,Middlebury,"Hensel, Matthew",Prelim,114.71000000000001,1:54.71
2023,200_IM,IM,Men,200,2023_Nescac_Msd_Results,Trinity,"Trocchi, Tyler",Prelim,117.88,1:57.88
2023,200_IM,IM,Men,200,2023_Nescac_Msd_Results,Tufts,"Townson, Connor",Final,110.72999999999999,1:50.73B
2023,200_IM,IM,Men,200,2023_Nescac_Msd_Results,Wesleyan,"Ettinger, Richard",Final,113.38,1:53.38
2023,200_IM,IM,Men,200,2023_Nescac_Msd_Results,Williams,"Schalet, Oliver",Final,108.07,1:48.07
2023,400_IM,IM,Men,400,2023_Nescac_Msd_Results,Amherst,"Jang, Michael",Prelim,243.67,4:03.67
2023,400_IM,IM,Men,400,2023_Nescac_Msd_Results,Bates,"Mocarski, Jack",Final,245.08,4:05.08
2023,400_IM,IM,Men,400,2023_Nescac_Msd_Results,Bowdoin,"Peabody, Brim",Final,242.58,4:02.58
2023,400_IM,IM,Men,400,2023_Nescac_Msd_Results,Colby,"Spragg, Benjamin",Final,244.02,4:04.02
2023,400_IM,IM,Men,400,2023_Nescac_Msd_Results,Connecticut College,"Trzewik-Quinn, Tadjiu",Prelim,242.9,4:02.90
2023,400_IM,IM,Men,400,2023_Nescac_Msd_Results,Hamilton,"Hays, Nate",Final,245.69,4:05.69
2023,400_IM,IM,Men,400,2023_Nescac_Msd_Results,Middlebury,"Sonne, Will",Prelim,253.25,4:13.25
2023,400_IM,IM,Men,400,2023_Nescac_Msd_Results,Tufts,"Townson, Connor",Final,237.62,3:57.62B
2023,400_IM,IM,Men,400,2023_Nescac_Msd_Results,Wesleyan,"Tran, Eric",Prelim,245.16,4:05.16
2023,400_IM,IM,Men,400,2023_Nescac_Msd_Results,Williams,"Schalet, Oliver",Final,237.2,3:57.20B
2023,500_Freestyle,Freestyle,Men,500,2023_Nescac_Msd_Results,Amherst,"Knightly, Tyler",Final,272.34000000000003,4:32.34
